event_id,user_id,event_type,product_id,product_category,event_timestamp,device_type,browser,operating_system,session_id,page_url,duration_seconds,referrer_source,ab_test_variant,country,city,is_bot,scroll_depth_pct,click_x,click_y,search_query,conversion_value
17922,252,purchase,201,Food,2023-11-07 07:35:06,mobile,Chrome,Windows,sess-drnfnlflhhwn,/page/rkhglg,381,instagram,variant_b,CA,Lyon,false,,,,,339.28
17923,487,add_to_cart,,,2024-12-11 03:21:17,tablet,Firefox,iOS,sess-bhckzvudiini,/page/hhlbzk,295,none,control,FR,Monterrey,true,,,,,
17924,1917,scroll,124,Music,2023-02-22 00:31:09,tablet,Edge,Windows,sess-xsbxvvnrfgmg,/page/qcxeap,302,affiliate,variant_a,JP,Paris,false,95.3,,,,
17925,226,video_play,,,2022-01-09 08:29:10,desktop,Safari,iOS,sess-cotxxwabxxuo,/page/nzcqja,149,facebook,control,IN,Monterrey,false,,,,,
17926,1368,video_play,,,2025-11-14 01:12:13,desktop,Edge,macOS,sess-qonzpfafjyik,/page/ibqzzb,358,youtube,control,BR,São Paulo,true,,,,,
17927,1084,purchase,,,2025-12-14 21:28:27,mobile,Edge,iOS,sess-pektypdiffzj,/page/vnwszq,594,bing,control,BR,Berlin,false,,,,,464.24
17928,135,page_view,,,2025-06-15 14:15:48,tablet,Firefox,Windows,sess-ihjookagmerg,/page/vimfzd,74,email,variant_b,DE,Osaka,false,,,,,
17929,1398,page_view,59,Food,2022-07-12 14:20:27,tablet,Edge,macOS,sess-pkgyiexbvblh,/page/rtuhfa,572,direct,control,BR,Vancouver,true,,,,,
17930,,purchase,,,2025-05-16 06:15:11,tablet,Edge,Linux,sess-fhqopmqnrmck,/page/nnxaqz,559,facebook,variant_a,CA,Melbourne,false,,,,,466.25
17931,1872,form_submit,264,Clothing,2022-09-12 10:29:52,desktop,Safari,macOS,sess-bsilmbztpdcv,/page/gcpxou,118,affiliate,variant_b,CA,Mumbai,false,,,,,
17932,1262,scroll,,,2024-10-26 07:54:18,desktop,Opera,Android,sess-comemfnktkeb,/page/bgqldr,183,direct,variant_a,UK,Manchester,false,3.2,,,,
17933,,share,,,2022-07-19 20:49:35,desktop,Firefox,Android,sess-yihxbrmjbjup,/page/gdfjyt,274,twitter,variant_a,DE,Tokyo,true,,,,,
17934,1868,share,104,Automotive,2023-08-05 05:10:27,desktop,Edge,Windows,sess-unuwukmqtztp,/page/aekyre,132,affiliate,variant_a,DE,Monterrey,false,,,,,
17935,1790,add_to_cart,,,2022-06-13 04:12:36,desktop,Chrome,iOS,sess-ljberpwgywtz,/page/lfdtzr,505,affiliate,variant_a,FR,São Paulo,false,,,,,
17936,989,wishlist,,,2025-04-24 10:08:15,tablet,Safari,iOS,sess-rvmeeplwrrtg,/page/epdtzw,337,none,variant_b,DE,Paris,true,,,,,
17937,1716,video_play,223,Toys,2024-10-09 06:52:34,tablet,Firefox,macOS,sess-nqphczinaqsk,/page/ykuoxg,477,youtube,control,US,London,false,,,,,
17938,,search,,,2025-04-11 10:28:17,tablet,Chrome,Windows,sess-warziovugebu,/page/yvjnmr,295,direct,variant_b,CA,Tokyo,true,,,,search term 94,
17939,1244,form_submit,472,Sports,2025-12-24 17:11:01,desktop,Edge,Linux,sess-squgacbbcwdz,/page/nqtzxc,26,instagram,variant_a,US,Toronto,false,,,,,
17940,1599,scroll,,,2022-11-18 08:47:53,mobile,Edge,iOS,sess-uebqvkhcpayz,/page/ohyejw,388,direct,variant_b,MX,Vancouver,true,28.6,,,,
17941,1826,page_view,,,2023-07-04 20:40:14,mobile,Firefox,Windows,sess-lpmzdmzoknyj,/page/wdbigg,521,instagram,control,AU,São Paulo,true,,,,,
17942,1290,scroll,,,2025-08-29 11:20:49,tablet,Chrome,iOS,sess-inqlloyxpstc,/page/dlyujb,202,affiliate,variant_b,AU,New York,true,31.6,,,,
17943,831,page_view,86,Automotive,2025-02-24 12:17:39,desktop,Firefox,Android,sess-dirmasvajfxm,/page/werapa,139,instagram,variant_a,UK,New York,false,,,,,
17944,1146,add_to_cart,150,Sports,2024-02-24 09:17:36,desktop,Chrome,Linux,sess-vvupfiueiazf,/page/vtwifa,239,direct,variant_a,JP,Berlin,false,,,,,
17945,,video_play,132,Music,2023-10-27 10:28:36,tablet,Safari,Android,sess-gkywesxhgqsf,/page/erpnyb,95,instagram,control,JP,London,true,,,,,
17946,,scroll,222,Automotive,2024-01-22 15:28:59,mobile,Safari,iOS,sess-dnupqcvguxas,/page/rvxrwj,94,youtube,control,UK,Mexico City,true,61.9,,,,
17947,269,click,,,2025-02-27 12:24:28,mobile,Safari,Windows,sess-wlycviegsggp,/page/kpynik,511,bing,variant_a,UK,Berlin,true,,876.5,1007.5,,
17948,1358,page_view,344,Beauty,2023-05-15 01:22:56,tablet,Opera,Windows,sess-vjlftzorohwa,/page/brqzcb,126,facebook,variant_b,JP,Munich,false,,,,,
17949,1695,add_to_cart,,,2023-11-17 22:27:48,tablet,Chrome,Android,sess-lnyxqymgwcxa,/page/aqejpe,594,direct,variant_b,IN,Delhi,false,,,,,
17950,274,click,33,Beauty,2024-08-31 05:50:11,tablet,Opera,Linux,sess-xkqrojsjnnjy,/page/czyhiu,484,none,variant_b,CA,São Paulo,false,,1369.6,359.2,,
17951,1393,video_play,359,Electronics,2024-06-12 00:43:19,tablet,Firefox,Windows,sess-vdgwsuvpmvdt,/page/yvtlvp,154,google,control,DE,Munich,false,,,,,
17952,11,scroll,231,Electronics,2025-08-20 04:55:04,mobile,Safari,Android,sess-wqawxxocqczl,/page/nkepio,16,youtube,variant_b,BR,Lyon,false,86.4,,,,
17953,,scroll,,,2022-07-08 09:26:13,mobile,Chrome,Windows,sess-tyxnxgzehdng,/page/lorccr,121,google,variant_b,CA,Tokyo,false,59.1,,,,
17954,643,wishlist,,,2024-03-08 01:28:02,desktop,Safari,Linux,sess-pabwekpqkcju,/page/gpdzyd,478,facebook,control,CA,Vancouver,true,,,,,
17955,154,click,470,Books,2022-12-04 17:16:53,tablet,Firefox,macOS,sess-pkcgavgilbgt,/page/zjqvhc,515,none,variant_b,AU,Munich,false,,1260.9,775.2,,
17956,,share,,,2025-04-22 11:22:14,desktop,Edge,Linux,sess-ordqfgrehqsb,/page/uiybcu,81,instagram,variant_a,FR,Monterrey,true,,,,,
17957,,wishlist,149,Clothing,2022-05-10 18:11:22,tablet,Edge,iOS,sess-yrnovegkcjqv,/page/exmdbf,550,instagram,control,AU,Berlin,false,,,,,
17958,,purchase,428,Books,2025-08-21 11:56:48,tablet,Edge,iOS,sess-nmijkmnwbcmv,/page/dbzfhx,150,direct,control,FR,Mumbai,true,,,,,470.45
17959,1658,video_play,,,2022-11-04 13:07:39,mobile,Opera,iOS,sess-bcqcycgjqvax,/page/pypqfh,409,none,variant_a,US,Berlin,true,,,,,
17960,1802,page_view,383,Music,2023-07-01 14:49:50,desktop,Opera,iOS,sess-aeygdbtkzyvn,/page/mxkxox,580,affiliate,variant_b,DE,New York,false,,,,,
17961,572,page_view,148,Clothing,2025-07-03 00:10:56,desktop,Firefox,Linux,sess-alpfkelbovcs,/page/wljnde,13,direct,variant_b,AU,Melbourne,false,,,,,
17962,1614,purchase,348,Food,2023-10-26 01:52:10,desktop,Safari,Android,sess-xdglxdjxankr,/page/zhoqmw,435,bing,variant_b,CA,Vancouver,false,,,,,247.55
17963,2000,scroll,22,Automotive,2024-10-29 11:12:05,tablet,Firefox,macOS,sess-gspyuieytdug,/page/ztockd,408,none,variant_a,JP,Tokyo,true,40.2,,,,
17964,105,search,,,2022-08-07 17:24:51,mobile,Safari,macOS,sess-unnuoltqtmaz,/page/okeicm,452,email,control,AU,Rio,false,,,,search term 175,
17965,701,wishlist,183,Beauty,2023-05-21 23:39:37,desktop,Firefox,Android,sess-yebemfpcznme,/page/iaxako,420,none,variant_a,CA,Mumbai,false,,,,,
17966,1138,add_to_cart,82,Food,2022-02-09 06:15:02,mobile,Chrome,iOS,sess-cimlftcftsfq,/page/btctsg,126,email,variant_a,DE,Rio,false,,,,,
17967,1096,video_play,359,Books,2022-02-21 08:02:54,desktop,Safari,Linux,sess-sxczohfzqcbm,/page/vlygpv,238,twitter,variant_a,AU,Osaka,false,,,,,
17968,1559,search,218,Automotive,2025-04-15 12:46:49,mobile,Chrome,iOS,sess-qdocqlbjaaxe,/page/okryew,187,email,variant_a,CA,Monterrey,true,,,,search term 3,
17969,1485,form_submit,,,2024-01-07 12:01:58,desktop,Chrome,macOS,sess-gkyeybjfwexd,/page/leymef,54,facebook,control,DE,São Paulo,false,,,,,
17970,112,video_play,,,2024-04-05 09:10:29,desktop,Edge,Android,sess-ytnguroxchwp,/page/uilyyu,129,bing,control,US,Chicago,true,,,,,
17971,371,purchase,,,2024-02-01 01:02:20,desktop,Safari,Android,sess-mzzvwpazdztg,/page/pyqhxp,190,direct,variant_a,US,Chicago,false,,,,,98.08
17972,1746,share,6,Automotive,2022-04-09 23:42:13,desktop,Edge,iOS,sess-avubnqemwslt,/page/ljoesr,19,instagram,variant_b,UK,Manchester,true,,,,,
17973,1199,page_view,,,2022-09-20 22:41:29,mobile,Opera,iOS,sess-cvoxvhspkvpx,/page/zwqjwi,77,facebook,variant_b,CA,London,true,,,,,
17974,1710,search,,,2023-06-23 00:46:09,desktop,Firefox,Android,sess-dohrhuxdzjja,/page/ahdswv,539,youtube,variant_a,BR,Tokyo,false,,,,search term 80,
17975,,purchase,,,2024-11-03 03:05:33,mobile,Edge,macOS,sess-eddytxbicrob,/page/lmkluj,550,instagram,control,FR,New York,true,,,,,203.97
17976,1041,search,357,Automotive,2023-03-12 07:53:53,desktop,Safari,Android,sess-qmfnbxzbugom,/page/lynjqg,535,instagram,variant_b,IN,Sydney,false,,,,search term 37,
17977,1045,purchase,264,Automotive,2023-05-08 13:49:26,mobile,Safari,Linux,sess-gicfyfdvljnx,/page/janokq,12,twitter,variant_b,CA,Munich,false,,,,,225.23
17978,1869,click,494,Home & Garden,2024-03-26 23:00:15,desktop,Firefox,iOS,sess-qxgwfqzcmpli,/page/sttqno,268,google,control,JP,Monterrey,true,,437.0,1048.3,,
17979,421,purchase,,,2024-07-16 22:20:25,tablet,Chrome,Linux,sess-eotyizfgyhia,/page/sqlksj,241,affiliate,control,IN,Munich,false,,,,,356.74
17980,808,purchase,112,Food,2025-01-05 21:15:14,tablet,Edge,macOS,sess-aadngorrasxg,/page/hduwkd,183,google,control,DE,Paris,true,,,,,451.34
17981,1200,purchase,,,2022-02-02 22:01:06,desktop,Safari,macOS,sess-dvsthguhlzkn,/page/mqupeo,113,twitter,variant_a,IN,London,false,,,,,210.38
17982,1773,wishlist,27,Automotive,2024-08-01 05:14:10,desktop,Edge,macOS,sess-iwpqqdweodgf,/page/eifirl,95,instagram,variant_a,IN,Tokyo,true,,,,,
17983,974,purchase,454,Clothing,2023-02-17 02:02:34,tablet,Safari,Windows,sess-rtqsibdnxeaw,/page/tkyzyt,590,none,control,FR,Mumbai,true,,,,,241.9
17984,1196,wishlist,11,Clothing,2025-11-04 01:05:27,mobile,Safari,Windows,sess-gkcbarwukfoj,/page/lfpobe,474,youtube,control,FR,Mexico City,true,,,,,
17985,770,page_view,365,Toys,2022-11-16 09:10:09,mobile,Edge,iOS,sess-kbotclkvvrqr,/page/ldovlj,414,none,variant_b,CA,Mexico City,false,,,,,
17986,1605,wishlist,18,Electronics,2025-01-04 00:50:23,desktop,Firefox,Android,sess-eruchrhvygdb,/page/tczckh,23,email,control,AU,Paris,false,,,,,
17987,1536,share,405,Books,2024-03-21 21:12:18,mobile,Safari,Linux,sess-vgfkiyosaisn,/page/arolbq,555,google,control,MX,Manchester,false,,,,,
17988,963,video_play,,,2025-12-29 15:42:50,tablet,Edge,Linux,sess-pyqndvgqpptx,/page/zvfvar,87,affiliate,variant_a,BR,Toronto,false,,,,,
17989,1185,share,,,2024-09-18 08:22:51,desktop,Opera,macOS,sess-ddsnbftfuhiu,/page/moxheu,171,google,control,MX,Mexico City,false,,,,,
17990,502,wishlist,,,2024-09-14 00:52:36,mobile,Edge,macOS,sess-yzwhjlarbwwg,/page/xuxffv,594,email,variant_b,US,Toronto,true,,,,,
17991,696,share,45,Home & Garden,2023-08-04 00:00:43,tablet,Firefox,Android,sess-dwgyiqwwozxk,/page/rtzaqn,121,instagram,variant_b,FR,Monterrey,true,,,,,
17992,1280,click,,,2025-10-30 19:30:58,mobile,Firefox,Android,sess-pxmylknmcogd,/page/wqqcmp,6,google,control,FR,Berlin,true,,553.2,693.1,,
17993,191,search,120,Music,2022-01-04 15:45:53,mobile,Opera,macOS,sess-kfwzrhtfhyht,/page/miewbi,274,bing,variant_a,MX,Sydney,false,,,,search term 39,
17994,1247,wishlist,,,2024-03-09 02:28:42,tablet,Edge,iOS,sess-amomiaifxnho,/page/byzofp,189,instagram,control,BR,Berlin,true,,,,,
17995,1459,purchase,309,Books,2022-10-22 17:14:54,mobile,Firefox,Android,sess-iayhhyxzoeju,/page/ijrkqg,407,email,variant_b,CA,Monterrey,false,,,,,157.38
17996,1331,page_view,,,2022-12-01 11:29:05,mobile,Edge,macOS,sess-kficvppmksik,/page/eyzhmx,166,google,control,MX,Tokyo,false,,,,,
17997,23,add_to_cart,45,Automotive,2024-08-28 23:10:27,tablet,Edge,Linux,sess-xzzczqgfvuny,/page/cubbnd,42,affiliate,control,JP,Melbourne,false,,,,,
17998,1739,video_play,,,2024-10-12 21:01:39,desktop,Firefox,macOS,sess-svvxdesmfvdp,/page/qavesx,461,google,variant_a,BR,Monterrey,false,,,,,
17999,,share,396,Automotive,2025-07-05 22:27:08,tablet,Safari,Windows,sess-aowxhpvixhym,/page/hdikhp,208,none,control,MX,Vancouver,true,,,,,
18000,1966,share,,,2025-02-16 16:08:56,desktop,Chrome,Windows,sess-qakkeqhoyimq,/page/spmmcz,339,instagram,variant_b,JP,Delhi,true,,,,,
18001,1498,search,78,Sports,2024-03-21 19:59:35,desktop,Edge,Android,sess-rmgnnxshldpo,/page/ysgojb,463,affiliate,variant_a,CA,Mexico City,false,,,,search term 113,
18002,1329,purchase,,,2025-02-26 08:57:49,mobile,Chrome,Linux,sess-peccqcxjbtjn,/page/pxzyds,205,facebook,control,MX,Munich,true,,,,,168.25
18003,156,search,,,2024-05-24 07:58:23,desktop,Chrome,macOS,sess-lwibeumjvdst,/page/krjdwb,243,bing,variant_b,JP,Berlin,false,,,,search term 97,
18004,391,search,,,2023-11-01 23:39:53,tablet,Safari,Linux,sess-ugztkvdfulmt,/page/zgnsjw,275,affiliate,variant_b,FR,Vancouver,false,,,,search term 60,
18005,894,click,,,2024-05-25 11:14:13,desktop,Chrome,Windows,sess-sqzsjqomyaco,/page/utzdsn,157,bing,variant_a,FR,Melbourne,false,,1556.9,196.9,,
18006,1019,scroll,408,Clothing,2024-02-27 11:00:10,desktop,Opera,iOS,sess-obstfxgxmnsl,/page/rcyfyt,138,bing,control,JP,Tokyo,false,55.6,,,,
18007,,video_play,,,2022-10-20 19:55:10,tablet,Edge,Windows,sess-sonlhrahddzm,/page/zibpso,46,affiliate,control,CA,Toronto,false,,,,,
18008,1386,share,415,Books,2025-10-20 19:23:14,desktop,Edge,Android,sess-krcazfvfwnha,/page/xkzzum,40,twitter,variant_a,US,São Paulo,true,,,,,
18009,1584,add_to_cart,,,2022-03-29 14:37:47,tablet,Opera,Linux,sess-dsiljkoqrvdh,/page/hyibsf,509,direct,variant_a,JP,Berlin,true,,,,,
18010,1439,add_to_cart,,,2023-04-07 01:52:19,mobile,Opera,macOS,sess-frbvbgfwwqos,/page/dbsqez,137,email,control,JP,Osaka,false,,,,,
18011,683,add_to_cart,245,Clothing,2023-11-14 03:13:56,desktop,Firefox,Linux,sess-zryzhhkurkpu,/page/ijpars,489,google,variant_a,DE,London,false,,,,,
18012,756,add_to_cart,151,Toys,2023-06-16 05:25:03,tablet,Opera,Windows,sess-tnxjtqltfvrf,/page/dvetyz,137,direct,control,IN,Monterrey,true,,,,,
18013,1261,search,227,Clothing,2023-02-02 01:16:51,desktop,Firefox,Windows,sess-nhwfsekregdl,/page/vjjwgw,496,email,variant_a,IN,Sydney,true,,,,search term 69,
18014,1963,click,488,Automotive,2025-12-04 22:30:56,tablet,Safari,Android,sess-zbyirxfirivx,/page/wnixke,64,none,control,US,Osaka,true,,1605.2,577.2,,
18015,1322,scroll,453,Sports,2023-03-09 08:06:22,mobile,Chrome,macOS,sess-wqgwxgnjfzju,/page/rcopfe,384,direct,variant_b,MX,Tokyo,false,92.0,,,,
18016,,add_to_cart,397,Food,2024-05-09 09:23:36,desktop,Opera,iOS,sess-ifvyseqgcapm,/page/xfuxfk,455,facebook,control,AU,Berlin,false,,,,,
18017,1347,purchase,196,Sports,2025-05-15 09:06:14,mobile,Safari,Linux,sess-mhxrezfktons,/page/egdnhx,213,email,control,JP,Lyon,true,,,,,93.19
18018,235,search,61,Food,2025-01-11 04:01:17,desktop,Chrome,macOS,sess-pvzysssxiaoh,/page/izridi,598,instagram,variant_a,MX,Osaka,true,,,,search term 149,
18019,489,wishlist,388,Books,2024-12-01 12:09:26,desktop,Opera,iOS,sess-bwnimmnpkowc,/page/nberjw,52,direct,variant_a,DE,Manchester,true,,,,,
18020,718,click,,,2024-02-04 08:35:03,tablet,Opera,Android,sess-czrvdvkvjwec,/page/hvirmz,82,bing,variant_a,BR,Paris,true,,708.4,449.0,,
18021,1053,search,336,Automotive,2024-03-25 03:11:11,mobile,Opera,iOS,sess-uqwrdymagfzg,/page/aingbl,526,direct,variant_a,AU,Paris,true,,,,search term 184,
18022,,add_to_cart,420,Automotive,2022-04-14 10:16:38,mobile,Opera,Android,sess-qjlcmxogkuyg,/page/xujpwz,82,none,variant_b,IN,Manchester,true,,,,,
18023,629,form_submit,,,2025-02-25 05:30:38,mobile,Chrome,macOS,sess-pqrogklfisuc,/page/tmvxri,488,direct,variant_a,IN,Mexico City,true,,,,,
18024,981,scroll,12,Toys,2023-04-25 23:22:24,desktop,Edge,Android,sess-nndttedjuwkv,/page/cjlnjd,299,google,control,MX,Rio,true,70.2,,,,
18025,59,video_play,163,Music,2023-06-04 18:43:30,mobile,Safari,iOS,sess-udzozgnuazqc,/page/hzalvn,157,bing,control,BR,Chicago,true,,,,,
18026,1600,page_view,334,Music,2022-03-07 05:22:59,tablet,Firefox,Windows,sess-luaqukcvtaiw,/page/siuwil,560,direct,variant_b,FR,Manchester,true,,,,,
18027,669,form_submit,419,Electronics,2022-02-18 07:54:36,tablet,Chrome,iOS,sess-ipnlmttnefga,/page/smfyec,111,affiliate,control,IN,Rio,true,,,,,
18028,1610,scroll,,,2022-08-11 05:28:01,tablet,Safari,iOS,sess-fmcjdhrunwla,/page/wslbjk,353,affiliate,variant_a,FR,Monterrey,true,26.1,,,,
18029,1651,page_view,199,Clothing,2025-01-17 19:58:28,desktop,Chrome,Linux,sess-naxmhtvwlyzm,/page/jwmejn,522,facebook,variant_b,IN,London,true,,,,,
18030,1932,page_view,341,Electronics,2023-09-28 03:58:49,tablet,Safari,macOS,sess-mctopulavwlk,/page/proivj,173,bing,variant_a,DE,São Paulo,false,,,,,
18031,1069,share,,,2025-07-16 07:06:03,tablet,Opera,macOS,sess-zdttqqvyfamr,/page/khsnvm,138,twitter,variant_b,DE,London,false,,,,,
18032,664,share,492,Automotive,2025-04-08 22:24:05,desktop,Safari,Windows,sess-wosnkgudsndy,/page/dvxthc,359,affiliate,variant_a,DE,Sydney,true,,,,,
18033,,click,,,2024-02-16 08:12:13,mobile,Edge,Android,sess-bfkegtpwjkxs,/page/ijerut,389,email,variant_b,CA,Paris,false,,520.0,494.8,,
18034,1274,page_view,9,Beauty,2023-07-15 20:11:27,desktop,Firefox,macOS,sess-feghsgteqsvv,/page/efergi,271,email,control,UK,Delhi,false,,,,,
18035,292,click,236,Sports,2024-06-22 03:16:00,desktop,Safari,macOS,sess-bjdnlsvuwgug,/page/ryvttl,272,none,control,JP,Paris,true,,1496.0,66.8,,
18036,1715,purchase,70,Books,2022-11-19 19:37:01,mobile,Chrome,macOS,sess-frifibushiob,/page/kktahi,316,bing,variant_b,BR,Tokyo,false,,,,,298.7
18037,460,search,86,Sports,2022-09-10 00:11:53,desktop,Opera,iOS,sess-iwpypfllgjfx,/page/lamxju,201,youtube,variant_b,JP,Munich,true,,,,search term 132,
18038,1973,purchase,185,Electronics,2023-01-01 07:13:46,desktop,Firefox,Android,sess-ensoapcgitor,/page/uyowxl,591,instagram,variant_b,AU,São Paulo,false,,,,,337.88
18039,1434,share,,,2022-04-09 22:53:34,desktop,Chrome,macOS,sess-bilwcyxvrbbz,/page/ewdzsd,448,email,control,DE,Mexico City,false,,,,,
18040,337,add_to_cart,344,Electronics,2022-08-20 19:38:53,mobile,Opera,macOS,sess-imxvjxptxbab,/page/gwqmgl,172,twitter,variant_b,US,New York,true,,,,,
18041,186,purchase,,,2022-10-08 11:03:57,tablet,Edge,macOS,sess-edyayshrpctb,/page/utxrch,191,affiliate,variant_a,FR,Lyon,true,,,,,446.3
18042,716,video_play,375,Electronics,2025-10-06 19:03:52,desktop,Opera,macOS,sess-ukiqmxrszzfg,/page/gxazxm,487,twitter,control,BR,Berlin,false,,,,,
18043,,add_to_cart,158,Food,2025-01-19 23:16:57,mobile,Edge,Windows,sess-hsxseinqeark,/page/xibdou,79,twitter,variant_b,US,Sydney,true,,,,,
18044,644,scroll,449,Home & Garden,2025-10-07 14:04:00,desktop,Opera,Android,sess-bgaeyetryloc,/page/ufstfh,335,google,variant_b,US,Tokyo,false,32.6,,,,
18045,469,scroll,268,Automotive,2024-06-11 10:33:16,tablet,Chrome,Android,sess-bzpcrhpqtfig,/page/zowcqk,543,bing,control,IN,Tokyo,true,18.8,,,,
18046,1409,scroll,71,Home & Garden,2023-02-03 07:07:38,desktop,Edge,macOS,sess-aixclfgbbqdt,/page/fexdpz,367,direct,variant_b,UK,Munich,false,74.1,,,,
18047,959,scroll,145,Electronics,2024-12-29 23:21:19,tablet,Firefox,macOS,sess-hwuhjybvowzo,/page/dmuzat,301,none,variant_a,DE,Rio,true,68.2,,,,
18048,,form_submit,230,Beauty,2025-11-22 00:59:10,tablet,Edge,iOS,sess-vvlnspjwhcdd,/page/dnpuka,328,email,variant_a,US,Delhi,true,,,,,
18049,1177,page_view,233,Sports,2022-10-29 20:18:46,tablet,Firefox,Android,sess-impqvmnvdccz,/page/mjsyqj,50,twitter,variant_b,CA,Melbourne,false,,,,,
18050,116,page_view,310,Sports,2022-06-21 01:43:29,mobile,Safari,Windows,sess-siarfnhussqq,/page/gynjez,585,email,variant_b,UK,Paris,true,,,,,
18051,980,form_submit,,,2024-11-18 15:51:50,mobile,Opera,Windows,sess-avzfeylhuzhp,/page/irzurb,540,instagram,control,AU,London,true,,,,,
18052,293,video_play,307,Sports,2025-12-26 17:06:31,tablet,Safari,Windows,sess-azqaijqmgevw,/page/gtdvrk,449,email,variant_b,BR,Munich,false,,,,,
18053,878,video_play,,,2024-02-18 01:36:34,desktop,Opera,Linux,sess-tslgrwpaezbr,/page/jxnqcr,36,affiliate,control,CA,London,true,,,,,
18054,273,wishlist,,,2023-07-05 10:15:57,mobile,Safari,Linux,sess-czxhqfsmpfgn,/page/sxnjiq,550,youtube,variant_a,CA,Melbourne,false,,,,,
18055,1783,click,120,Sports,2023-10-18 10:36:03,mobile,Chrome,Linux,sess-uxfzcrndkoox,/page/ucaqru,467,bing,variant_a,UK,London,false,,1537.4,270.6,,
18056,1581,scroll,,,2022-12-19 17:48:28,desktop,Opera,iOS,sess-ryijhkoegkqt,/page/gbgzho,313,bing,control,BR,Munich,true,17.9,,,,
18057,496,wishlist,,,2024-06-17 19:40:43,desktop,Firefox,macOS,sess-zimxqkjxyzrb,/page/rmuvye,16,bing,control,JP,Mexico City,true,,,,,
18058,,page_view,,,2023-06-19 03:49:19,mobile,Chrome,Linux,sess-vagddidvmrxk,/page/fcvfci,371,direct,variant_a,FR,Vancouver,false,,,,,
18059,1600,video_play,146,Clothing,2025-01-26 01:21:11,desktop,Chrome,Android,sess-umgrgakajizm,/page/pbyupb,218,instagram,variant_b,DE,Manchester,false,,,,,
18060,338,share,244,Beauty,2024-02-27 16:02:27,mobile,Edge,Android,sess-uutxjvgtngva,/page/ohmcpv,400,direct,control,UK,Vancouver,true,,,,,
18061,,click,259,Food,2025-02-19 11:00:25,mobile,Opera,Android,sess-obbbdjlnewll,/page/iyfabw,586,google,variant_b,IN,Rio,false,,397.3,313.6,,
18062,1553,form_submit,259,Toys,2024-05-04 09:43:12,desktop,Opera,macOS,sess-qyfvbomcwvts,/page/irlkid,338,affiliate,control,FR,New York,false,,,,,
18063,1405,click,49,Automotive,2022-11-15 03:23:22,mobile,Firefox,Linux,sess-ncypievwspom,/page/dobyax,262,none,variant_a,UK,Mumbai,true,,1305.2,78.1,,
18064,483,click,,,2022-05-20 11:28:07,tablet,Opera,iOS,sess-vdhiikacebkr,/page/bdgcop,567,bing,control,FR,Toronto,false,,78.3,271.0,,
18065,1262,add_to_cart,,,2023-06-26 12:58:14,tablet,Chrome,iOS,sess-kowrmribrgih,/page/fwvlqn,238,instagram,variant_b,MX,São Paulo,true,,,,,
18066,16,click,442,Home & Garden,2025-04-12 07:41:21,tablet,Edge,Linux,sess-inzaaoikwiwd,/page/qvzslg,506,direct,control,JP,Rio,true,,369.7,272.2,,
18067,682,form_submit,,,2025-02-20 17:33:55,desktop,Firefox,Android,sess-bxdsvjlqdbco,/page/ahhbkg,543,instagram,variant_b,IN,Berlin,false,,,,,
18068,209,share,,,2024-03-25 13:51:50,desktop,Safari,Linux,sess-iyvhxwkwopiz,/page/herius,83,youtube,control,AU,Delhi,false,,,,,
18069,1606,form_submit,193,Music,2024-07-23 00:41:00,tablet,Opera,Android,sess-dupyvmamcnmv,/page/ixflyj,134,direct,variant_b,UK,Tokyo,false,,,,,
18070,,page_view,198,Toys,2025-05-10 06:25:18,desktop,Chrome,Windows,sess-lrmwoblushox,/page/buxafj,326,bing,variant_a,FR,Toronto,true,,,,,
18071,1127,wishlist,,,2025-09-06 06:14:14,tablet,Chrome,macOS,sess-vkhokiarhlht,/page/unffij,116,email,variant_a,DE,Sydney,false,,,,,
18072,99,form_submit,360,Automotive,2023-04-26 12:35:45,desktop,Safari,macOS,sess-gfbpwjszlixy,/page/mhokwn,389,direct,control,DE,São Paulo,true,,,,,
18073,716,search,106,Food,2024-09-04 12:54:13,tablet,Chrome,macOS,sess-oshgoiymlggt,/page/fllsas,498,bing,control,FR,Lyon,false,,,,search term 184,
18074,1382,wishlist,403,Automotive,2025-08-16 18:10:31,tablet,Opera,iOS,sess-qbkxnbxhjmpg,/page/zwpmyy,41,bing,variant_a,UK,Munich,true,,,,,
18075,1142,video_play,90,Food,2022-11-30 17:23:37,mobile,Firefox,Android,sess-dthrkyfikojs,/page/ijzbtr,540,bing,control,AU,Osaka,true,,,,,
