order_id,user_id,order_date,status,total_amount,payment_method,shipping_type,channel,warehouse_id,coupon_code,discount_amount,tax_amount,shipping_fee,estimated_delivery,actual_delivery,num_items,is_gift,order_rating,ip_address,currency
4831,1644,2023-05-10 04:04:13,returned,1127.99,bank_transfer,express,web,WH-20,WELCOME5,244.43,63.99,11.37,2023-05-15,2023-05-20,1,true,3.7,129.72.48.167,USD
4832,600,2023-02-12 14:27:42,processing,2478.15,bank_transfer,overnight,mobile_app,WH-05,WELCOME5,449.01,259.0,18.78,2023-02-16,,4,false,3.7,176.185.94.226,USD
4833,1082,2023-10-29 09:59:51,delivered,1125.74,credit_card,standard,web,WH-04,SAVE10,190.42,99.33,23.25,2023-11-08,2023-11-13,5,false,,77.217.162.167,USD
4834,940,2024-03-08 11:46:39,delivered,2626.48,paypal,free,phone,WH-14,SUMMER20,787.48,267.65,6.75,2024-03-16,2024-03-18,6,false,2.1,34.202.184.193,USD
4835,1939,2023-02-04 14:40:30,processing,2238.01,gift_card,pickup,phone,WH-15,VIP25,398.44,147.08,10.38,2023-02-17,2023-02-22,2,true,1.1,198.180.44.180,USD
4836,1740,2023-05-07 01:42:59,cancelled,1319.69,credit_card,overnight,phone,WH-04,NEWUSER15,63.52,93.01,11.47,2023-05-15,,5,true,4.4,85.152.195.80,USD
4837,1736,2024-08-16 12:26:05,shipped,873.79,gift_card,free,in_store,WH-17,WELCOME5,37.21,55.33,16.05,2024-08-18,2024-08-21,8,true,1.6,37.128.45.19,USD
4838,1082,2024-09-28 09:58:47,cancelled,1141.36,credit_card,standard,in_store,WH-18,SAVE10,217.5,99.39,4.48,2024-10-08,2024-10-08,5,true,,236.85.58.150,USD
4839,392,2025-06-15 20:17:27,delivered,2359.01,gift_card,pickup,in_store,WH-03,SAVE10,297.36,129.25,16.15,2025-06-18,2025-06-20,8,true,3.8,18.56.252.243,USD
4840,1570,2024-06-18 02:12:30,cancelled,2699.91,gift_card,free,phone,WH-04,NEWUSER15,415.97,319.73,27.97,2024-06-24,,2,true,,7.107.172.80,USD
4841,306,2022-06-29 23:16:29,delivered,428.5,paypal,free,web,WH-06,NEWUSER15,10.16,28.93,27.63,2022-07-06,2022-07-10,1,true,,237.93.193.182,USD
4842,1056,2025-04-27 21:22:47,shipped,866.43,paypal,free,marketplace,WH-18,SUMMER20,85.13,96.81,10.08,2025-05-09,2025-05-10,10,true,1.8,81.6.71.105,USD
4843,1214,2025-12-07 16:39:57,pending,2790.63,stripe,pickup,marketplace,WH-11,NEWUSER15,253.1,184.97,19.92,2025-12-16,2025-12-19,7,false,3.5,125.4.132.35,USD
4844,1090,2024-03-23 01:15:32,cancelled,2921.19,gift_card,free,in_store,WH-14,WELCOME5,187.18,340.5,9.59,2024-03-29,2024-04-02,1,true,3.8,127.97.122.227,USD
4845,1754,2025-02-14 07:25:22,processing,2441.4,debit_card,overnight,marketplace,WH-15,WELCOME5,369.39,177.12,21.16,2025-02-26,,6,false,3.0,87.13.231.74,USD
4846,738,2025-04-08 07:07:24,processing,2754.79,gift_card,express,phone,WH-18,VIP25,520.87,310.51,9.61,2025-04-22,,10,false,,246.241.117.215,USD
4847,766,2024-05-17 21:45:20,shipped,825.53,bank_transfer,pickup,phone,WH-16,SUMMER20,110.2,43.6,9.28,2024-05-19,2024-05-20,6,false,1.7,126.6.216.204,USD
4848,1686,2024-05-05 20:50:55,shipped,1109.72,bank_transfer,pickup,in_store,WH-16,WELCOME5,62.49,58.42,16.0,2024-05-15,2024-05-18,9,true,3.3,237.53.9.2,USD
4849,1178,2025-03-17 03:36:03,processing,2622.59,stripe,overnight,in_store,WH-01,WELCOME5,434.57,310.29,21.8,2025-03-30,2025-04-03,10,false,,92.198.7.243,USD
4850,447,2023-01-21 21:41:57,shipped,2314.22,paypal,express,phone,WH-17,SUMMER20,336.69,258.75,2.07,2023-01-28,2023-01-27,4,true,1.3,39.118.129.105,USD
4851,1124,2022-05-05 20:33:45,pending,446.04,crypto,free,in_store,WH-05,WELCOME5,52.11,49.11,7.67,2022-05-07,2022-05-11,7,true,,172.179.72.41,USD
4852,961,2024-01-22 06:21:00,processing,2368.34,bank_transfer,overnight,in_store,WH-12,FLASH30,489.48,153.74,16.99,2024-01-26,2024-01-26,6,false,,43.18.133.198,USD
4853,1819,2024-07-11 07:00:10,cancelled,2485.61,bank_transfer,overnight,marketplace,WH-10,FLASH30,589.25,272.73,5.33,2024-07-23,,3,false,,149.161.0.156,USD
4854,1287,2023-01-04 05:09:21,cancelled,179.95,credit_card,standard,web,WH-16,SUMMER20,35.65,11.25,20.78,2023-01-17,2023-01-22,10,true,,192.226.2.146,USD
4855,1481,2023-01-05 21:26:58,delivered,933.27,credit_card,pickup,web,WH-07,WELCOME5,68.49,62.61,5.82,2023-01-10,2023-01-13,9,true,,133.27.85.115,USD
4856,1603,2022-06-20 23:26:35,shipped,1626.46,credit_card,free,web,WH-06,WELCOME5,54.51,165.47,25.01,2022-07-03,2022-07-05,3,false,4.5,154.148.217.144,USD
4857,1333,2024-06-23 17:47:27,cancelled,2297.91,paypal,express,in_store,WH-02,NEWUSER15,164.99,252.56,13.7,2024-07-04,2024-07-05,4,false,2.8,234.200.140.32,USD
4858,786,2023-01-31 12:05:22,cancelled,1691.83,stripe,overnight,marketplace,WH-07,VIP25,143.37,98.58,7.13,2023-02-07,2023-02-07,6,true,,13.227.37.178,USD
4859,1290,2025-04-05 23:18:45,shipped,2462.64,stripe,free,mobile_app,WH-20,VIP25,730.29,146.56,23.7,2025-04-10,2025-04-15,10,true,1.1,230.4.148.96,USD
4860,1239,2023-10-19 15:09:27,processing,1075.02,credit_card,free,mobile_app,WH-10,SUMMER20,136.45,56.5,6.04,2023-10-30,2023-11-04,6,true,4.8,84.150.6.188,USD
4861,610,2024-12-03 12:56:51,returned,2861.53,paypal,standard,mobile_app,WH-02,,621.47,205.41,16.06,2024-12-05,2024-12-06,10,false,2.5,194.165.167.113,USD
4862,1041,2025-05-29 23:35:59,delivered,1494.94,debit_card,standard,web,WH-11,VIP25,202.26,116.9,23.22,2025-06-11,2025-06-16,2,false,2.3,230.229.91.245,USD
4863,1758,2023-01-02 20:42:05,cancelled,163.73,crypto,standard,mobile_app,WH-02,WELCOME5,41.42,12.58,16.87,2023-01-04,2023-01-02,5,true,,216.210.219.122,USD
4864,1296,2024-03-28 15:17:47,delivered,1219.48,stripe,overnight,in_store,WH-13,SAVE10,116.69,142.09,8.91,2024-04-03,2024-04-07,6,false,1.3,25.247.89.90,USD
4865,1364,2025-06-24 03:20:33,shipped,1341.64,gift_card,pickup,marketplace,WH-18,,180.42,81.84,25.74,2025-07-04,2025-07-06,1,false,3.9,43.160.11.230,USD
4866,603,2023-10-23 13:11:05,pending,2906.6,gift_card,overnight,in_store,WH-19,WELCOME5,276.23,168.34,28.84,2023-11-02,,8,false,1.5,164.237.178.64,USD
4867,732,2025-07-04 14:41:47,processing,1876.73,stripe,standard,mobile_app,WH-01,FLASH30,525.0,128.64,20.22,2025-07-06,,1,true,,234.184.182.121,USD
4868,569,2025-07-12 09:30:38,pending,2189.0,bank_transfer,standard,in_store,WH-15,SUMMER20,48.3,149.15,20.24,2025-07-24,2025-07-23,2,false,2.7,3.115.248.6,USD
4869,1220,2022-05-16 11:24:45,returned,1477.1,gift_card,overnight,phone,WH-20,SUMMER20,404.18,120.13,3.23,2022-05-25,2022-05-25,9,true,3.3,97.247.3.142,USD
4870,1180,2025-07-16 14:24:16,shipped,2928.1,debit_card,standard,phone,WH-01,,179.28,171.39,7.39,2025-07-21,2025-07-22,3,false,3.1,161.188.160.245,USD
4871,462,2024-03-03 09:17:20,delivered,1408.69,bank_transfer,free,phone,WH-14,NEWUSER15,149.77,77.49,1.62,2024-03-12,2024-03-14,3,false,2.8,40.124.57.47,USD
4872,798,2023-08-14 00:47:54,pending,2308.22,debit_card,free,mobile_app,WH-05,NEWUSER15,93.53,239.52,5.08,2023-08-23,2023-08-24,5,false,3.2,23.122.166.22,USD
4873,92,2023-09-02 03:02:45,delivered,967.11,gift_card,free,marketplace,WH-02,WELCOME5,109.81,108.96,9.07,2023-09-14,2023-09-12,1,false,1.9,66.189.134.237,USD
4874,1184,2025-09-29 17:50:46,cancelled,2892.31,bank_transfer,free,phone,WH-03,WELCOME5,61.44,172.46,12.16,2025-10-01,2025-10-05,9,false,1.5,113.74.169.177,USD
4875,1781,2022-12-09 15:13:44,pending,2455.97,credit_card,overnight,in_store,WH-02,NEWUSER15,310.79,176.03,19.09,2022-12-21,,6,false,,238.184.178.248,USD
4876,524,2023-06-04 16:29:38,returned,1637.28,crypto,pickup,mobile_app,WH-16,SUMMER20,412.96,96.42,8.34,2023-06-15,2023-06-18,8,true,,188.0.37.75,USD
4877,232,2022-02-02 01:40:44,returned,2951.17,crypto,free,mobile_app,WH-15,,697.62,230.03,24.78,2022-02-09,2022-02-09,5,true,1.6,222.228.91.207,USD
4878,1460,2025-04-26 13:06:50,delivered,2465.69,credit_card,express,web,WH-13,SUMMER20,414.4,165.6,8.94,2025-05-03,2025-05-08,7,false,2.2,184.67.115.51,USD
4879,575,2023-07-02 07:48:09,processing,2431.98,gift_card,overnight,web,WH-17,SUMMER20,232.06,149.58,26.87,2023-07-14,2023-07-15,7,false,4.4,226.0.105.106,USD
4880,418,2023-04-26 09:06:04,returned,1747.24,gift_card,standard,phone,WH-19,SAVE10,142.72,129.66,25.34,2023-05-01,2023-04-29,5,false,,146.92.41.207,USD
4881,558,2022-08-13 06:59:38,delivered,921.3,debit_card,overnight,web,WH-14,NEWUSER15,26.2,52.72,3.35,2022-08-26,2022-08-29,3,false,3.2,84.95.254.14,USD
4882,420,2025-10-16 20:22:01,returned,2476.69,gift_card,overnight,mobile_app,WH-13,VIP25,209.13,240.38,18.74,2025-10-22,2025-10-21,9,false,,186.134.196.216,USD
4883,1960,2022-02-27 07:19:12,processing,2826.35,bank_transfer,standard,mobile_app,WH-16,SUMMER20,7.2,145.59,0.15,2022-03-10,,2,false,3.7,14.173.220.16,USD
4884,1142,2025-05-08 18:16:32,returned,543.46,stripe,free,mobile_app,WH-08,FLASH30,140.01,61.08,5.08,2025-05-17,2025-05-20,3,false,4.9,224.249.82.88,USD
4885,1682,2024-06-22 17:01:29,returned,88.54,paypal,overnight,in_store,WH-12,FLASH30,13.45,7.99,9.32,2024-07-05,2024-07-09,5,true,,4.49.80.137,USD
4886,1046,2023-11-10 20:03:05,delivered,753.05,gift_card,express,mobile_app,WH-03,NEWUSER15,84.7,58.08,13.06,2023-11-18,2023-11-18,7,false,,166.240.243.251,USD
4887,1799,2023-01-14 21:37:16,processing,355.55,credit_card,free,mobile_app,WH-18,WELCOME5,24.92,36.15,1.97,2023-01-17,2023-01-21,1,false,,190.189.168.190,USD
4888,1286,2025-03-04 05:20:06,returned,2700.74,gift_card,standard,marketplace,WH-14,,394.8,145.14,27.31,2025-03-17,2025-03-22,6,true,1.7,164.117.107.243,USD
4889,1675,2025-05-06 08:19:07,pending,2717.98,credit_card,express,phone,WH-08,,12.33,270.48,4.21,2025-05-13,2025-05-13,7,false,,113.9.17.81,USD
4890,950,2024-01-17 02:59:36,processing,2443.15,credit_card,pickup,marketplace,WH-17,NEWUSER15,467.85,247.54,24.75,2024-01-26,2024-01-24,5,true,4.9,88.155.82.209,USD
4891,1575,2022-05-20 19:36:18,cancelled,1353.56,bank_transfer,pickup,web,WH-04,NEWUSER15,278.57,135.67,28.04,2022-06-01,2022-05-31,7,false,2.0,163.238.234.203,USD
4892,1055,2022-03-13 09:00:17,pending,553.61,stripe,pickup,mobile_app,WH-06,VIP25,75.26,39.63,25.66,2022-03-21,2022-03-21,1,false,2.3,59.219.70.159,USD
4893,1527,2023-10-20 10:42:33,delivered,2146.7,gift_card,standard,in_store,WH-15,NEWUSER15,46.27,186.91,6.26,2023-10-29,2023-10-28,4,false,,121.30.14.209,USD
4894,494,2023-12-24 21:29:34,returned,966.86,bank_transfer,standard,phone,WH-18,SAVE10,20.6,109.78,20.18,2024-01-07,2024-01-11,2,false,4.1,67.159.107.164,USD
4895,202,2022-10-03 21:02:41,pending,1689.71,bank_transfer,express,marketplace,WH-03,VIP25,245.24,144.78,16.94,2022-10-12,2022-10-13,5,false,4.0,71.92.107.92,USD
4896,581,2022-08-07 14:05:33,delivered,2654.0,debit_card,standard,marketplace,WH-19,VIP25,781.88,252.09,15.02,2022-08-11,2022-08-09,3,true,,103.92.230.178,USD
4897,984,2023-08-17 03:54:48,delivered,2078.69,paypal,pickup,phone,WH-12,FLASH30,410.45,141.43,1.93,2023-08-26,2023-08-30,8,true,,254.88.132.112,USD
4898,1006,2024-01-19 21:18:24,pending,509.78,paypal,pickup,phone,WH-03,FLASH30,90.24,56.94,24.82,2024-01-21,2024-01-23,5,false,2.9,71.171.15.177,USD
4899,1638,2025-09-26 02:07:11,shipped,2066.16,paypal,overnight,marketplace,WH-09,,205.82,146.12,17.61,2025-09-29,2025-09-30,3,false,3.7,134.104.82.243,USD
4900,737,2024-09-29 12:21:02,delivered,1481.51,gift_card,pickup,mobile_app,WH-01,SUMMER20,418.07,112.75,24.64,2024-10-08,2024-10-11,9,false,3.3,42.36.205.249,USD
4901,330,2024-01-05 00:53:40,returned,1910.37,crypto,free,phone,WH-09,WELCOME5,264.22,178.55,15.14,2024-01-12,2024-01-14,5,true,,84.34.29.214,USD
4902,1550,2023-02-28 05:03:23,cancelled,2696.74,bank_transfer,express,marketplace,WH-10,SAVE10,612.93,186.96,6.3,2023-03-11,2023-03-13,9,false,4.9,25.12.233.112,USD
4903,512,2023-12-27 10:11:00,pending,1991.27,crypto,pickup,phone,WH-18,NEWUSER15,189.73,171.29,6.64,2024-01-06,2024-01-06,6,false,1.7,235.132.148.226,USD
4904,997,2023-07-14 07:20:47,returned,1976.16,debit_card,free,phone,WH-10,FLASH30,582.5,159.87,21.73,2023-07-19,2023-07-20,4,false,4.1,156.8.99.136,USD
4905,1406,2023-04-23 02:32:58,cancelled,1802.31,debit_card,express,phone,WH-06,WELCOME5,442.35,185.82,1.93,2023-04-25,,6,false,2.7,59.94.126.108,USD
4906,1897,2025-06-21 03:09:53,processing,1663.05,credit_card,free,phone,WH-02,VIP25,91.66,188.87,28.45,2025-06-30,2025-06-28,6,true,3.4,145.244.82.158,USD
4907,1667,2022-08-15 18:39:48,cancelled,1924.73,gift_card,standard,phone,WH-03,SUMMER20,197.72,214.07,0.57,2022-08-18,2022-08-22,2,false,4.3,80.239.226.176,USD
4908,156,2022-09-10 23:50:32,shipped,1653.45,gift_card,pickup,marketplace,WH-14,NEWUSER15,179.01,129.93,12.25,2022-09-14,2022-09-12,3,true,,30.234.98.180,USD
4909,1484,2022-07-16 16:16:46,shipped,2077.83,paypal,free,marketplace,WH-07,SAVE10,125.72,204.09,12.23,2022-07-18,2022-07-21,1,false,,102.143.240.209,USD
4910,990,2024-07-19 23:13:03,processing,807.24,gift_card,free,mobile_app,WH-11,SUMMER20,90.44,66.95,9.27,2024-07-27,,5,true,,180.22.248.247,USD
4911,356,2025-10-30 16:24:11,shipped,968.25,debit_card,pickup,mobile_app,WH-14,,102.43,74.02,4.25,2025-11-02,2025-11-06,4,false,3.2,140.75.57.211,USD
4912,451,2025-11-05 09:20:11,returned,882.81,gift_card,standard,in_store,WH-17,NEWUSER15,245.52,90.95,26.83,2025-11-15,2025-11-18,7,false,3.0,65.114.191.175,USD
4913,211,2022-07-08 02:06:45,cancelled,2783.66,gift_card,overnight,web,WH-02,SUMMER20,391.03,215.39,14.82,2022-07-17,,1,true,4.2,228.6.243.135,USD
4914,1824,2024-08-01 05:14:29,processing,1168.59,paypal,standard,mobile_app,WH-20,NEWUSER15,209.54,104.22,19.01,2024-08-03,2024-08-02,9,false,3.1,32.183.89.26,USD
4915,987,2024-01-26 01:07:50,processing,1936.9,credit_card,pickup,marketplace,WH-08,WELCOME5,314.81,156.29,22.87,2024-02-06,2024-02-11,3,false,3.1,98.234.144.200,USD
4916,1411,2023-04-18 12:15:38,processing,2592.32,gift_card,free,marketplace,WH-09,NEWUSER15,562.58,163.68,25.66,2023-04-25,2023-04-27,4,true,,173.14.127.78,USD
4917,1303,2025-05-26 12:54:17,processing,1989.82,stripe,express,marketplace,WH-20,NEWUSER15,486.61,221.14,4.79,2025-06-01,2025-06-06,10,true,,40.51.92.97,USD
4918,644,2024-06-05 02:14:10,shipped,2481.27,paypal,overnight,phone,WH-04,WELCOME5,451.8,200.07,10.32,2024-06-16,2024-06-15,10,true,,34.208.141.89,USD
4919,1501,2023-04-03 06:23:05,returned,312.69,stripe,express,web,WH-04,SAVE10,18.57,30.06,25.08,2023-04-16,2023-04-18,2,false,1.2,94.235.223.12,USD
4920,643,2023-03-15 04:26:30,cancelled,1378.88,credit_card,overnight,in_store,WH-01,VIP25,10.03,117.93,22.49,2023-03-20,2023-03-23,8,false,,104.153.196.19,USD
4921,412,2022-05-23 04:36:33,processing,1748.51,gift_card,standard,in_store,WH-15,WELCOME5,336.2,128.6,26.27,2022-05-30,2022-05-29,5,true,4.5,251.242.20.157,USD
4922,1301,2025-01-28 06:19:36,delivered,1246.01,gift_card,overnight,mobile_app,WH-02,SUMMER20,99.55,148.84,1.06,2025-02-04,2025-02-06,8,false,,176.181.152.42,USD
4923,1594,2022-12-26 08:48:38,cancelled,2621.7,credit_card,express,in_store,WH-14,,673.33,269.19,21.76,2023-01-07,2023-01-11,2,true,2.4,87.205.177.225,USD
4924,1322,2024-02-24 07:34:39,processing,999.01,crypto,express,in_store,WH-19,VIP25,208.55,57.44,9.37,2024-03-03,2024-03-05,5,false,,64.97.228.179,USD
4925,923,2024-10-20 06:45:56,shipped,1797.41,stripe,overnight,mobile_app,WH-01,VIP25,169.6,97.33,27.54,2024-11-02,2024-11-01,6,true,4.5,138.68.240.101,USD
4926,1027,2025-02-18 17:34:00,cancelled,2623.0,gift_card,standard,marketplace,WH-01,FLASH30,410.38,268.03,28.75,2025-02-28,2025-03-05,2,true,1.9,57.139.174.63,USD
4927,1469,2024-10-22 00:51:25,shipped,859.38,paypal,express,mobile_app,WH-02,SAVE10,244.57,86.0,21.51,2024-11-03,2024-11-08,7,true,1.3,240.153.143.236,USD
4928,1927,2025-05-21 16:17:11,shipped,580.02,crypto,overnight,mobile_app,WH-18,VIP25,129.06,31.68,7.84,2025-05-28,2025-05-31,8,true,3.2,152.145.253.77,USD
4929,1957,2023-05-04 04:28:00,delivered,2277.07,gift_card,express,mobile_app,WH-11,,329.6,232.31,24.09,2023-05-17,2023-05-16,2,true,3.5,252.61.136.16,USD
4930,476,2024-08-28 10:41:09,returned,152.04,crypto,standard,mobile_app,WH-09,VIP25,45.24,16.5,12.3,2024-09-03,2024-09-03,9,false,4.5,98.16.70.3,USD
4931,1007,2024-04-09 22:48:41,pending,2502.98,credit_card,overnight,in_store,WH-04,VIP25,358.83,255.67,26.77,2024-04-17,2024-04-22,6,true,3.7,186.239.2.74,USD
4932,1759,2024-06-02 06:19:27,returned,1972.13,bank_transfer,overnight,web,WH-01,,35.26,178.35,7.51,2024-06-14,,8,true,,233.206.85.69,USD
4933,1762,2022-12-15 20:42:16,processing,1517.08,stripe,overnight,phone,WH-20,FLASH30,165.45,76.39,14.71,2022-12-17,2022-12-22,5,false,,254.204.58.244,USD
4934,938,2023-05-24 08:06:26,delivered,2629.21,paypal,free,mobile_app,WH-10,WELCOME5,549.27,133.85,25.36,2023-05-31,2023-06-04,8,true,1.5,48.94.53.222,USD
4935,51,2023-03-06 20:25:20,processing,1824.3,gift_card,standard,web,WH-02,VIP25,237.85,97.81,2.88,2023-03-19,2023-03-22,8,true,2.0,217.42.137.135,USD
4936,1794,2022-12-17 09:29:48,processing,992.07,debit_card,overnight,marketplace,WH-16,WELCOME5,88.04,92.35,4.97,2022-12-26,2022-12-31,7,false,,111.250.133.18,USD
4937,1661,2024-01-14 17:18:38,processing,137.91,paypal,free,web,WH-13,VIP25,20.58,15.77,8.36,2024-01-26,,8,false,,109.35.181.87,USD
4938,31,2024-01-28 20:02:43,delivered,1543.21,paypal,standard,mobile_app,WH-03,NEWUSER15,185.79,94.63,15.33,2024-02-02,,8,false,3.6,20.100.90.134,USD
4939,1102,2025-01-31 10:18:00,processing,1812.03,bank_transfer,overnight,in_store,WH-16,,135.99,95.26,3.48,2025-02-08,,9,true,,7.161.30.8,USD
4940,92,2022-07-04 23:24:03,pending,2234.02,bank_transfer,pickup,in_store,WH-10,FLASH30,173.51,146.41,7.44,2022-07-15,2022-07-19,10,true,4.2,31.137.21.245,USD
4941,140,2025-04-24 23:34:41,shipped,129.94,gift_card,express,in_store,WH-12,SAVE10,31.18,13.46,10.86,2025-05-06,2025-05-06,2,true,1.9,111.166.158.50,USD
4942,875,2022-05-11 02:00:58,processing,704.71,gift_card,pickup,in_store,WH-10,,148.85,47.48,26.95,2022-05-17,2022-05-16,4,false,4.2,201.2.140.192,USD
4943,608,2022-08-23 23:39:31,cancelled,26.23,stripe,overnight,in_store,WH-04,VIP25,2.24,1.53,1.09,2022-09-04,2022-09-06,3,false,4.8,134.205.234.84,USD
4944,814,2024-09-10 19:11:59,cancelled,202.9,crypto,express,web,WH-09,VIP25,32.66,15.21,12.79,2024-09-21,2024-09-20,4,true,3.1,201.132.221.88,USD
4945,490,2022-02-22 07:29:22,processing,1842.73,gift_card,express,marketplace,WH-07,FLASH30,32.64,117.38,28.85,2022-03-01,2022-02-28,8,false,2.4,63.6.56.242,USD
4946,349,2022-05-31 19:24:42,pending,2840.22,crypto,standard,phone,WH-04,SUMMER20,8.88,268.37,26.36,2022-06-10,2022-06-08,1,true,4.7,214.50.91.156,USD
4947,1518,2025-05-24 07:20:44,shipped,1390.31,debit_card,free,phone,WH-15,NEWUSER15,195.29,146.17,23.1,2025-06-06,2025-06-05,1,true,4.8,194.248.116.18,USD
4948,1187,2022-11-24 06:26:04,shipped,2788.25,crypto,express,mobile_app,WH-06,SUMMER20,688.88,139.96,5.16,2022-12-06,2022-12-06,4,false,4.6,140.241.59.246,USD
4949,1745,2025-12-08 06:30:36,pending,2921.48,paypal,pickup,marketplace,WH-20,VIP25,399.86,337.73,12.51,2025-12-22,2025-12-25,8,true,,214.80.192.179,USD
4950,1272,2022-12-04 11:00:20,delivered,64.63,stripe,overnight,phone,WH-03,SAVE10,12.89,6.5,3.81,2022-12-10,2022-12-12,3,true,,9.13.241.149,USD
4951,966,2023-12-15 07:04:52,cancelled,1268.6,credit_card,standard,in_store,WH-04,SAVE10,22.07,144.62,9.42,2023-12-22,,9,true,4.1,169.119.153.73,USD
4952,1335,2024-03-09 12:15:36,delivered,878.34,credit_card,pickup,web,WH-12,NEWUSER15,218.63,74.3,4.27,2024-03-11,2024-03-16,7,true,3.0,222.82.124.107,USD
4953,1800,2024-06-08 18:20:07,shipped,472.02,gift_card,express,phone,WH-12,SAVE10,105.1,55.19,19.47,2024-06-15,2024-06-20,6,false,3.6,102.251.80.39,USD
4954,172,2023-08-05 09:07:26,delivered,250.69,stripe,overnight,in_store,WH-07,WELCOME5,52.24,28.01,29.74,2023-08-15,2023-08-19,8,true,1.5,105.88.57.40,USD
4955,864,2022-07-02 08:00:31,cancelled,2292.09,stripe,standard,web,WH-11,SAVE10,390.13,221.28,19.85,2022-07-10,2022-07-14,1,true,,15.242.238.46,USD
4956,952,2023-02-05 23:34:19,shipped,710.22,credit_card,express,in_store,WH-03,VIP25,105.33,41.01,14.04,2023-02-16,2023-02-17,8,true,,95.2.153.115,USD
4957,170,2023-12-15 09:28:43,returned,834.54,bank_transfer,pickup,mobile_app,WH-06,FLASH30,153.07,75.19,13.93,2023-12-29,2023-12-30,3,true,,91.150.217.229,USD
4958,610,2024-07-11 18:43:17,cancelled,1764.1,crypto,standard,phone,WH-05,,448.49,161.67,17.83,2024-07-24,2024-07-25,6,false,3.5,201.126.22.241,USD
4959,1113,2024-05-14 04:50:20,pending,2727.08,paypal,pickup,phone,WH-18,NEWUSER15,800.62,283.64,5.13,2024-05-23,2024-05-25,9,true,2.6,25.247.109.160,USD
4960,1853,2025-01-26 08:19:56,cancelled,250.85,stripe,pickup,phone,WH-18,FLASH30,16.07,13.61,18.17,2025-02-07,2025-02-08,8,true,1.4,1.180.198.46,USD
4961,168,2022-02-03 18:05:34,processing,2376.43,stripe,standard,marketplace,WH-10,WELCOME5,218.48,238.41,26.21,2022-02-06,2022-02-07,6,true,,111.165.62.13,USD
4962,1345,2025-03-09 10:10:06,shipped,1473.39,gift_card,pickup,phone,WH-07,SAVE10,341.18,166.75,4.04,2025-03-23,2025-03-21,10,false,3.2,209.68.111.203,USD
4963,833,2023-11-05 00:39:29,cancelled,539.4,bank_transfer,pickup,phone,WH-08,VIP25,89.05,63.46,4.28,2023-11-07,2023-11-05,6,true,,154.32.16.38,USD
4964,1937,2023-06-21 09:46:28,shipped,652.87,stripe,standard,in_store,WH-12,VIP25,20.36,72.38,21.09,2023-06-30,2023-07-04,6,false,,158.3.58.115,USD
4965,506,2022-06-06 04:31:14,cancelled,2795.28,crypto,express,marketplace,WH-12,WELCOME5,444.63,333.01,1.05,2022-06-19,2022-06-23,8,true,4.3,88.97.91.156,USD
4966,941,2022-11-05 05:06:07,delivered,302.82,bank_transfer,pickup,phone,WH-18,VIP25,62.0,31.15,13.03,2022-11-10,2022-11-10,3,false,1.2,47.173.123.159,USD
4967,1021,2025-08-18 11:56:20,cancelled,2399.61,crypto,express,web,WH-13,SUMMER20,532.68,252.68,8.67,2025-08-24,2025-08-27,8,false,,183.109.152.196,USD
4968,326,2022-04-28 02:40:34,returned,1469.12,stripe,express,marketplace,WH-11,WELCOME5,68.47,109.05,13.51,2022-05-12,2022-05-10,4,false,1.9,4.115.141.90,USD
4969,373,2024-12-02 06:42:22,pending,837.93,debit_card,overnight,marketplace,WH-03,WELCOME5,50.63,80.55,11.23,2024-12-15,2024-12-19,2,false,1.8,217.87.168.166,USD
4970,638,2025-08-04 22:45:12,delivered,2429.1,stripe,express,in_store,WH-02,NEWUSER15,514.59,259.56,26.86,2025-08-07,2025-08-11,10,false,4.9,211.197.205.64,USD
4971,1748,2024-06-10 23:25:43,returned,179.01,debit_card,express,web,WH-20,NEWUSER15,12.29,15.37,18.41,2024-06-19,2024-06-24,9,false,1.7,105.230.111.232,USD
4972,1862,2022-09-20 21:30:16,shipped,1773.5,stripe,express,mobile_app,WH-15,SAVE10,48.46,193.79,7.88,2022-09-24,2022-09-25,1,true,,105.44.198.230,USD
4973,806,2024-07-12 08:34:35,delivered,2496.03,bank_transfer,overnight,marketplace,WH-04,WELCOME5,267.32,189.04,25.85,2024-07-18,2024-07-20,1,true,3.3,108.245.172.47,USD
